n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
3000,500,0.02,0.4,6.000000000000001e-05,27.0,15.75,9.4921875,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00036449999999999997,0.00567,PCARFC,30.9375,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.006631189320316963
3000,500,0.02,0.47916,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.0005,0.005103,PCARFC,51.425,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.004857577459223786
3000,500,0.0084375,0.324,6.6e-05,20.25,28,28.125,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0083853,PCARFC,20.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.005579953945635419
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00055,0.007,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.005766668366027609
3000,500,0.0084375,0.324,5.4000000000000005e-05,20.25,28,28.125,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0083853,PCARFC,20.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.00855846016534104
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00055,0.007,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.004583609790934941
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00045,0.007,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.005207094887423163
3000,500,0.02,0.4,6.000000000000001e-05,27.0,15.75,9.4921875,19.8,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00036449999999999997,0.00567,PCARFC,30.9375,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.0059629047316742565
3000,500,0.02,0.47916,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.0005,0.005103,PCARFC,42.075,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.004360656138791476
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00045,0.007,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.006245396250460146
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.007,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.00680172384673918
3000,500,0.0084375,0.324,6.000000000000001e-05,20.25,28,28.125,18,1.1500000000000001,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0083853,PCARFC,20.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.005664473600094821
3000,500,0.02,0.4,6.000000000000001e-05,27.0,15.75,9.4921875,16.2,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00036449999999999997,0.00567,PCARFC,30.9375,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.007181761353872679
3000,500,0.02,0.44000000000000006,6.000000000000001e-05,48,28,30,18,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.00693,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.0029796281865865177
3000,500,0.0084375,0.324,6.000000000000001e-05,20.25,28,28.125,18,1.05,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0083853,PCARFC,20.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.004435112590394869
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000495,0.007,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.004477645149958286
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.00036449999999999997,0.0077,PCARFC,78.0,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.002838282517654181
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0077,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.006597723492849912
3000,500,0.0084375,0.324,6.000000000000001e-05,20.25,28,28.125,18,1.0,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0083853,PCARFC,20.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.006265666045218872
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.0005445,0.007,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.005853119220586626
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,1e-05,0.000405,0.0063,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_MAANDAG__250.csv,3,5,0.006483115589983537
