n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.0063,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004515965515914266
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,27.0,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.006609962487059838
3000,500,0.02,0.324,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.005216520670198766
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.008229937596251588
3000,500,0.02,0.2916,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004371145390230474
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00693,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0028773904816651215
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,19.8,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.006932844747109147
3000,500,0.02,0.26244,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0050045504705688625
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,16.2,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.006914119623860809
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.007,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0019963351486955772
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.0077,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.002028231912794317
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.0076230000000000004,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.002687072425967583
3000,500,0.025,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.010831385224055218
3000,500,0.02,0.26244,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,275.0,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.00545494277541502
3000,500,0.015,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.00794787248510928
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,375,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.002004505020293317
3000,500,0.02,0.26244,6.000000000000001e-05,48,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,225.0,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0061049921674934905
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.002250807081851322
3000,500,0.02,0.4,7.500000000000001e-05,38.88,20.412,24.3,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.011405180645249162
3000,500,0.02,0.4,4.500000000000001e-05,38.88,20.412,24.3,18,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.008516023751143036
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.0063,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.002179612439264921
3000,500,0.02,0.26244,6.000000000000001e-05,52.8,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004435464127800674
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00922383,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0031006238711990147
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,1.2000000000000002,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0066159997346064816
3000,500,0.02,0.26244,6.000000000000001e-05,43.2,28,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.005190298480991003
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,1.0,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.006464919470230402
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.007,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.001949577702922596
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.001864941657618588
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.9,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004997916526981603
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.009331375134194969
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.00567,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0027981789662078773
3000,500,0.02,0.26244,6.000000000000001e-05,48,30.8,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.005628569140501712
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.55,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.007388653119460884
3000,500,0.02,0.26244,6.000000000000001e-05,48,25.2,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004790899510356746
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.45,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.005503674880775973
3000,500,0.02,0.44000000000000006,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00922383,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0036383831267101483
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.4,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.005555530750755322
3000,500,0.02,0.26244,6.000000000000001e-05,48,22.68,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.00393334127886731
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,30,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004796317503418325
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.007,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.001963511240902944
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.005464994181850203
3000,500,0.02,0.36,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00922383,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0024650431885951045
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.4,1.15,../res/2025-01-04 11:57:08.csv,2,3,0.006508572150450388
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.4,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.005080801157397503
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,33.0,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.004215752993967175
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.00876235388182595
3000,500,0.02,0.324,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00922383,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.003361500444807363
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,27.0,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0035158894494794154
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.0035315370926281473
3000,500,0.02,0.44000000000000006,6.000000000000001e-05,48,28,30,18,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.00567,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0052321178004704795
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.006698324358529695
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,24.3,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.003444947178098909
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.005693031710171649
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,21.87,18,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0036800508592647664
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00036449999999999997,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.005189731965822114
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00032805,0.00567,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.007160885193173972
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,375,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0077,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0018566903177164478
3000,500,0.02,0.324,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00922383,base,275.0,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.003215125880042464
3000,500,0.02,0.36,6.000000000000001e-05,48,28,30,18,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.00567,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.002826388316847945
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,21.87,19.8,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0051723191920442484
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00032805,0.0062369999999999995,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.007307350819333379
3000,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0018654254657143323
3000,500,0.02,0.4,6.000000000000001e-05,38.88,20.412,24.3,18,0.8,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00032805,0.005103,base,247.5,False,1.4,1.25,../res/2025-01-04 11:57:08.csv,2,3,0.005774054703396081
3000,500,0.02,0.26244,6.000000000000001e-05,48,20.412,21.87,16.2,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00059895,0.0083853,base,250,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0043935427265555166
3000,500,0.02,0.324,6.000000000000001e-05,48,28,30,18,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00922383,base,225.0,False,1.5,1.2,../res/2025-01-04 11:57:08.csv,2,3,0.0025931987747921706
