N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00055,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0022640063516616007
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00045,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002040269497202993
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0023882417041636407
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.000405,0.0077,../res/2025-01-14 17:36:17__250.csv,2,5,0.0027312984027380582
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.000405,0.0063,../res/2025-01-14 17:36:17__250.csv,2,5,0.002162597281388304
250,10,matrix_conceptor,48,28,30,18,3000,500,0.00011,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002133192458521869
250,10,matrix_conceptor,48,28,30,18,3000,500,9e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020886036960881494
250,10,matrix_conceptor,48,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002098059075772096
250,10,matrix_conceptor,52.8,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020870106230039486
250,10,matrix_conceptor,43.2,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.00279962949165389
250,10,matrix_conceptor,38.88,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002818230654783021
250,10,matrix_conceptor,38.88,30.8,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0027598814698611843
250,10,matrix_conceptor,38.88,25.2,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0021663556463791655
250,10,matrix_conceptor,38.88,28,33.0,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002199862787616055
250,10,matrix_conceptor,38.88,28,27.0,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0024448209135278774
250,10,matrix_conceptor,38.88,28,29.7,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0022435858033833696
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002465063314675811
250,10,matrix_conceptor,38.88,28,32.67,19.8,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002191147283318672
250,10,matrix_conceptor,38.88,28,32.67,16.2,3000,500,8.1e-05,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0023362272156816836
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.0125,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020229255384391995
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.0075,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002044662297376558
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002339843879608971
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.25,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0022014315927861476
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.15,0.6,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0025115534112773136
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.65,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002412388480905152
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.5499999999999999,0.000405,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0021221704596382615
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.0004455,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.0023359541958655685
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002008482101481462
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.00032805,0.007,../res/2025-01-14 17:36:17__250.csv,2,5,0.002682078281710875
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.00032805,0.0077,../res/2025-01-14 17:36:17__250.csv,2,5,0.002333941138652926
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.00032805,0.0063,../res/2025-01-14 17:36:17__250.csv,2,5,0.0025571328564577434
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.00032805,0.00693,../res/2025-01-14 17:36:17__250.csv,2,5,0.0022501254728063223
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.1e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.003125769195382663
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.91e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0021022640162766688
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,7.290000000000001e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.002174405485403528
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.019000000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.002105822173044431
250,10,matrix_conceptor,38.88,28,32.67,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0025528552944306484
250,10,matrix_conceptor,42.768,28,32.67,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.00212414875874692
250,10,matrix_conceptor,34.992000000000004,28,32.67,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0019380015402228929
250,10,matrix_conceptor,31.492800000000003,28,32.67,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0022662063222923584
250,10,matrix_conceptor,31.492800000000003,30.8,32.67,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0025731631769981386
250,10,matrix_conceptor,31.492800000000003,25.2,32.67,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.002596233981331307
250,10,matrix_conceptor,31.492800000000003,28,35.937000000000005,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.00200576637754398
250,10,matrix_conceptor,31.492800000000003,28,29.403000000000002,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0022559941661881846
250,10,matrix_conceptor,31.492800000000003,28,32.3433,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.002167180854967411
250,10,matrix_conceptor,31.492800000000003,28,35.57763,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020191411639924116
250,10,matrix_conceptor,31.492800000000003,28,39.135393,18,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.002517251922522555
250,10,matrix_conceptor,31.492800000000003,28,39.135393,19.8,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020839205271854064
250,10,matrix_conceptor,31.492800000000003,28,39.135393,16.2,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.002062213948291886
250,10,matrix_conceptor,31.492800000000003,28,39.135393,14.579999999999998,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020499458541110623
250,10,matrix_conceptor,31.492800000000003,28,39.135393,13.121999999999998,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020241356928276774
250,10,matrix_conceptor,31.492800000000003,28,39.135393,11.8098,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0019832591452579136
250,10,matrix_conceptor,31.492800000000003,28,39.135393,10.62882,3000,500,8.820900000000002e-05,0.005625,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0031059760379977862
250,10,matrix_conceptor,31.492800000000003,28,39.135393,10.62882,3000,500,8.820900000000002e-05,0.007031249999999999,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0020343426468695516
250,10,matrix_conceptor,31.492800000000003,28,39.135393,10.62882,3000,500,8.820900000000002e-05,0.00421875,1.2,0.6,0.00032805,0.0076230000000000004,../res/2025-01-14 17:36:17__250.csv,2,5,0.0019218610231302407
