n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sr,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,rfc_type,max_n_features,verbose,experiment_name,cycles,n_rep,nrmse
2000,500,2.109375,0.1089,0.08750000000000001,8385.3,810.0,121.5,16.2,0.8,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0043470751835667405
2000,500,2.109375,0.1089,0.052500000000000005,8385.3,810.0,121.5,16.2,0.8,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.016967105727705597
2000,500,2.109375,0.1089,0.065625,8385.3,810.0,121.5,16.2,0.8,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.011366186649253394
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.8,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.012005503758778072
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.9,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014991698775775043
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.7000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0037519279042686365
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.00025,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.01623843804479006
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.000375,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015523530635280941
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,0.000125,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014700706299152322
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,6.25e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014271632913551525
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.125e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0016553140521620025
2000,500,2.109375,0.1089,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.012052716605165045
2000,500,2.109375,0.11979,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.004780551885973234
2000,500,2.109375,0.09801,0.08203125,8385.3,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.018485356968684186
2000,500,2.109375,0.1089,0.08203125,9223.83,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.003567134869047413
2000,500,2.109375,0.1089,0.08203125,7546.7699999999995,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.00146860938377064
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015615590844886769
2000,500,2.109375,0.1089,0.08203125,6792.093,891.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.004218987204655659
2000,500,2.109375,0.1089,0.08203125,6792.093,729.0,121.5,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.010794368780815664
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,133.65,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.01349160614853138
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,109.35,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.01756462478446015
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,120.285,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.01748331164460126
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,132.3135,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014653251749369852
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,145.54485,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.001951716113845253
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,160.099335,16.2,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015679506259469667
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,160.099335,17.82,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014372169170213292
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,160.099335,14.579999999999998,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.004239126927985392
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,160.099335,13.121999999999998,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0020851429631950752
2000,500,2.109375,0.1089,0.08203125,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015945622570820578
2000,500,2.63671875,0.1089,0.08203125,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.004525436168125131
2000,500,1.58203125,0.1089,0.08203125,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014992218045366015
2000,500,1.9775390625,0.1089,0.08203125,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.003188640175571774
2000,500,2.471923828125,0.1089,0.08203125,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.001385340108850245
2000,500,3.08990478515625,0.1089,0.08203125,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.005170085305339326
2000,500,3.08990478515625,0.1089,0.1025390625,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0033137266467310306
2000,500,3.08990478515625,0.1089,0.0615234375,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015713271954302475
2000,500,3.08990478515625,0.1089,0.076904296875,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.013656727216613155
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.6000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015004503536291545
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.7000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.015620293405024799
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.5000000000000001,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.012361147588147062
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.40000000000000013,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0014483993821465977
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,1.5625e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015252953827350614
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,2.34375e-05,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0014659342489749922
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,7.8125e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.001374180354034944
2000,500,3.08990478515625,0.1089,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.001602554854077914
2000,500,3.08990478515625,0.11979,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0016074671710402453
2000,500,3.08990478515625,0.09801,0.09613037109375,6792.093,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.003373884442143301
2000,500,3.08990478515625,0.1089,0.09613037109375,7471.302299999999,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015512227426494438
2000,500,3.08990478515625,0.1089,0.09613037109375,6112.8837,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015647387573959495
2000,500,3.08990478515625,0.1089,0.09613037109375,5501.59533,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015260562526343544
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,810.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0016039943669428139
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,891.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015617164776212142
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,729.0,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015742240967184208
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,656.1,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0014617146040426408
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,590.49,160.099335,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015168021665335155
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,590.49,176.10926849999998,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0014567956349731837
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,590.49,144.0894015,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015170969183568388
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015356394773063538
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,590.49,158.49834165000001,12.990779999999999,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0027359843665361954
2000,500,3.08990478515625,0.1089,0.09613037109375,4951.435797,590.49,158.49834165000001,10.62882,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.002479058229780205
2000,500,3.8623809814453125,0.1089,0.09613037109375,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0016141617165657451
2000,500,2.3174285888671875,0.1089,0.09613037109375,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015029565873197392
2000,500,1.7380714416503906,0.1089,0.09613037109375,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.002284615807438379
2000,500,1.7380714416503906,0.1089,0.1201629638671875,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015599034050179945
2000,500,1.7380714416503906,0.1089,0.0720977783203125,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015384755525502832
2000,500,1.7380714416503906,0.1089,0.054073333740234375,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0014874091543612936
2000,500,1.7380714416503906,0.1089,0.04055500030517578,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.001377766944710825
2000,500,1.7380714416503906,0.1089,0.030416250228881836,4951.435797,590.49,158.49834165000001,11.8098,0.30000000000000016,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.010000324974930143
2000,500,1.7380714416503906,0.1089,0.030416250228881836,4951.435797,590.49,158.49834165000001,11.8098,0.40000000000000013,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.014467424766153304
2000,500,1.7380714416503906,0.1089,0.030416250228881836,4951.435797,590.49,158.49834165000001,11.8098,0.20000000000000015,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015600170811735754
2000,500,1.7380714416503906,0.1089,0.030416250228881836,4951.435797,590.49,158.49834165000001,11.8098,0.10000000000000014,500,500,2000,0.5,0.1,reservoir_dim,patterns,2,W_F,,3.90625e-06,base,750,False,../res/2024-12-17 12:39:49.csv,2,1,0.0015936144795600112
