n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.007,PCARFC,750,False,1.4,1.2,../res/2024-12-18 11:07:04.csv,2,3,0.0015674846257579828
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.007,PCARFC,750,False,1.3499999999999999,1.2,../res/2024-12-18 11:07:04.csv,2,3,0.0018247687650433716
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.007,PCARFC,750,False,1.3499999999999999,1.25,../res/2024-12-18 11:07:04.csv,2,3,0.0017372877281166422
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.007,PCARFC,750,False,1.3499999999999999,1.15,../res/2024-12-18 11:07:04.csv,2,3,0.001616505643855558
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.007,PCARFC,750,False,1.3499999999999999,1.0999999999999999,../res/2024-12-18 11:07:04.csv,2,3,0.0014421188073185942
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.007,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0015553754737895927
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0018191961795793118
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0017051640621423292
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0077,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0017358418954718897
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0063,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0015023874589966827
