N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00055,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002301491098633538
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00045,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.00210109124482723
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002082260550367384
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0022962476066057547
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.0077,../res/2025-01-15 10:12:51__250.csv,2,5,0.0033647288155412326
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.0063,../res/2025-01-15 10:12:51__250.csv,2,5,0.0022765161998662656
250,10,matrix_conceptor,48,28,30,18,3000,500,0.00011,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002667480401044982
250,10,matrix_conceptor,48,28,30,18,3000,500,9e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0021329477629053735
250,10,matrix_conceptor,48,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002193401161492326
250,10,matrix_conceptor,52.8,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002042741029883847
250,10,matrix_conceptor,43.2,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0033064358069230396
250,10,matrix_conceptor,47.52,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0021394822465209047
250,10,matrix_conceptor,52.272000000000006,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0020474271038029776
250,10,matrix_conceptor,57.49920000000001,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0026765103779113606
250,10,matrix_conceptor,57.49920000000001,30.8,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0021197551892397906
250,10,matrix_conceptor,57.49920000000001,25.2,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002151244545649163
250,10,matrix_conceptor,57.49920000000001,28,33.0,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002091805444236524
250,10,matrix_conceptor,57.49920000000001,28,27.0,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0022169219205461195
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0023156559938014507
250,10,matrix_conceptor,57.49920000000001,28,29.7,19.8,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0026971638732831175
250,10,matrix_conceptor,57.49920000000001,28,29.7,16.2,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0022861254817600836
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.0125,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0021797037231882322
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.0075,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0027156144978146704
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0020012012609178795
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.15,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0029569349461227514
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0023892848048274124
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.6,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.00249329393862816
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.65,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0027535444003151657
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.5499999999999999,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.002395140408017839
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.49999999999999994,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0020967893432461953
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.44999999999999996,0.00036449999999999997,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0026858995211845337
250,10,matrix_conceptor,57.49920000000001,28,29.7,18,3000,500,8.1e-05,0.01,1.25,0.44999999999999996,0.00040094999999999996,0.007,../res/2025-01-15 10:12:51__250.csv,2,5,0.0021446414284247263
