n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.001669365169270483
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0015136791174228767
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.007,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0020238310855056466
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0077,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0017866990850713266
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0063,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.001757340735516794
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0016506748920801513
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.005103,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.001485540663057768
3000,500,0.02,0.4,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0016491099846359968
3000,500,0.02,0.44000000000000006,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0016907804637406381
3000,500,0.02,0.36,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0016243622647572863
3000,500,0.02,0.324,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0015786347484520711
3000,500,0.02,0.2916,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0015531382848604145
3000,500,0.02,0.26244,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.001491546640374759
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,48,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0016715672197819195
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,52.8,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.001678194643191839
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,43.2,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0014711644340677152
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,38.88,28,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0017008940410186725
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,38.88,30.8,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.001637086672702761
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,38.88,25.2,130,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0015186204306823397
3000,500,0.02,0.23619600000000002,6.000000000000001e-05,38.88,28,143.0,18,1.1,300,1200,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.5,1.2,../res/2024-12-18 11:03:39.csv,2,3,0.0015186863677308406
