N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,0.00011,0.0005,../res/2025-01-23 14:12:55__500.csv,2,5,0.0015186032175325218
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,9e-05,0.0005,../res/2025-01-23 14:12:55__500.csv,2,5,0.0026383969420800428
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,8.1e-05,0.0005,../res/2025-01-23 14:12:55__500.csv,2,5,0.0022290813279719894
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,7.290000000000001e-05,0.0005,../res/2025-01-23 14:12:55__500.csv,2,5,0.0021730848890335413
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.0005,../res/2025-01-23 14:12:55__500.csv,2,5,0.0028464765394826236
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.00055,../res/2025-01-23 14:12:55__500.csv,2,5,0.0019279024759242876
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.00045,../res/2025-01-23 14:12:55__500.csv,2,5,0.0016833144417041622
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.0023064441640419874
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,0.00011,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.003520015532035404
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,1914,500,9e-05,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.0028388442736785218
500,1,matrix_conceptor,694.0530789282122,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.0019537506525180307
500,1,matrix_conceptor,567.8616100321738,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.0037840418716161076
500,1,matrix_conceptor,624.6477710353911,398.1071705534973,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.003922487028316213
500,1,matrix_conceptor,624.6477710353911,437.9178876088471,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.0025009220301538382
500,1,matrix_conceptor,624.6477710353911,358.29645349814757,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.002573407007856504
500,1,matrix_conceptor,624.6477710353911,322.4668081483328,1258.9254117941675,1000,1914,500,0.0001,0.01,1.2,0.8,6.561e-05,0.000405,../res/2025-01-23 14:12:55__500.csv,2,5,0.003569127127611689
