N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00055,0.007,../res/2025-01-14 18:50:33__250.csv,2,5,0.0021422084816126773
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00045,0.007,../res/2025-01-14 18:50:33__250.csv,2,5,0.002623193280978869
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.000405,0.007,../res/2025-01-14 18:50:33__250.csv,2,5,0.002174474495801947
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.007,../res/2025-01-14 18:50:33__250.csv,2,5,0.002598237917187834
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.0077,../res/2025-01-14 18:50:33__250.csv,2,5,0.0020547089827578995
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.0063,../res/2025-01-14 18:50:33__250.csv,2,5,0.0021939509401189498
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00036449999999999997,0.00567,../res/2025-01-14 18:50:33__250.csv,2,5,0.0025823252224032624
250,10,matrix_conceptor,48,28,30,18,3000,500,0.00011,0.01,1.2,0.6,0.00036449999999999997,0.00567,../res/2025-01-14 18:50:33__250.csv,2,5,0.0022353055406938043
250,10,matrix_conceptor,48,28,30,18,3000,500,9e-05,0.01,1.2,0.6,0.00036449999999999997,0.00567,../res/2025-01-14 18:50:33__250.csv,2,5,0.002039873823085384
250,10,matrix_conceptor,48,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.00567,../res/2025-01-14 18:50:33__250.csv,2,5,0.002607486311410626
250,10,matrix_conceptor,52.8,28,30,18,3000,500,8.1e-05,0.01,1.2,0.6,0.00036449999999999997,0.00567,../res/2025-01-14 18:50:33__250.csv,2,5,0.0026889451105576475
