N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,1300,400,1300,630,3000,500,0.0001,0.01,1.2,0.6,0.00055,0.007,../res/2025-01-15 11:39:27__250.csv,4,5,0.0037334986918863473
250,10,matrix_conceptor,1300,400,1300,630,3000,500,0.0001,0.01,1.2,0.6,0.00045,0.007,../res/2025-01-15 11:39:27__250.csv,4,5,0.0036366047766331296
250,10,matrix_conceptor,1300,400,1300,630,3000,500,0.0001,0.01,1.2,0.6,0.0005,0.0077,../res/2025-01-15 11:39:27__250.csv,4,5,0.0038517206962999893
250,10,matrix_conceptor,1300,400,1300,630,3000,500,0.0001,0.01,1.2,0.6,0.0005,0.0063,../res/2025-01-15 11:39:27__250.csv,4,5,0.0032318391218653397
250,10,matrix_conceptor,1300,400,1300,630,3000,500,0.0001,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.004694525005695909
250,10,matrix_conceptor,1300,400,1300,630,3000,500,0.00011,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.005130143871193174
250,10,matrix_conceptor,1300,400,1300,630,3000,500,9e-05,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.0032674670120790296
250,10,matrix_conceptor,1300,400,1300,630,3000,500,8.1e-05,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.004457752312618182
250,10,matrix_conceptor,1430.0,400,1300,630,3000,500,8.1e-05,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.00448332123088412
250,10,matrix_conceptor,1170.0,400,1300,630,3000,500,8.1e-05,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.003308857442966677
250,10,matrix_conceptor,1300,440.0,1300,630,3000,500,8.1e-05,0.01,1.2,0.6,0.0005,0.00567,../res/2025-01-15 11:39:27__250.csv,4,5,0.0024927287990625527
