N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,1.0999999999999999e-07,0.0033,../res/2025-01-15 16:11:28__250.csv,10,5,0.0032156654946672316
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,9e-08,0.0033,../res/2025-01-15 16:11:28__250.csv,10,5,0.0031824550594131257
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.0033,../res/2025-01-15 16:11:28__250.csv,10,5,0.003398461341690864
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.00363,../res/2025-01-15 16:11:28__250.csv,10,5,0.0031123143538138156
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.00297,../res/2025-01-15 16:11:28__250.csv,10,5,0.003459418486141165
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.003267,../res/2025-01-15 16:11:28__250.csv,10,5,0.0031401217358223003
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.003944408384442493
250,10,matrix_conceptor,200,200,200,200,3000,500,0.0009702,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.0032701733009158317
250,10,matrix_conceptor,200,200,200,200,3000,500,0.0007938,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.003383121393447959
250,10,matrix_conceptor,200,200,200,200,3000,500,0.00071442,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.0037638574764475366
250,10,matrix_conceptor,220.0,200,200,200,3000,500,0.00071442,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.0033571074886954815
250,10,matrix_conceptor,180.0,200,200,200,3000,500,0.00071442,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.002738143878461029
250,10,matrix_conceptor,162.0,200,200,200,3000,500,0.00071442,0.0056,1.1,0.3999,8.1e-08,0.0035937,../res/2025-01-15 16:11:28__250.csv,10,5,0.003410473853515607
