N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000882,0.0056,1.1,1,1.0999999999999999e-07,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021371341115803888
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000882,0.0056,1.1,1,9e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0023662765064369263
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000882,0.0056,1.1,1,8.1e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021658807711801677
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000882,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002291631063696612
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000882,0.0056,1.1,1,7.29e-08,0.00363,../res/2025-01-15 17:14:09__250.csv,10,5,0.0028622734188465814
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000882,0.0056,1.1,1,7.29e-08,0.00297,../res/2025-01-15 17:14:09__250.csv,10,5,0.0025247492670457455
250,10,matrix_conceptor,10,25,200,200,3000,500,0.0009702,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002533672443024849
250,10,matrix_conceptor,10,25,200,200,3000,500,0.0007938,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0022915915855999634
250,10,matrix_conceptor,10,25,200,200,3000,500,0.00071442,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021044690231245464
250,10,matrix_conceptor,10,25,200,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002552124741130751
250,10,matrix_conceptor,11.0,25,200,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002325946382487384
250,10,matrix_conceptor,9.0,25,200,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0028452885826938477
250,10,matrix_conceptor,10,27.5,200,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0022647734006804826
250,10,matrix_conceptor,10,22.5,200,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002670668622390086
250,10,matrix_conceptor,10,25,220.0,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0022877878222358544
250,10,matrix_conceptor,10,25,180.0,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0023533967067752184
250,10,matrix_conceptor,10,25,162.0,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002234582772744905
250,10,matrix_conceptor,10,25,145.8,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021803932238806433
250,10,matrix_conceptor,10,25,131.22,200,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002496884867764622
250,10,matrix_conceptor,10,25,131.22,220.0,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002211709422029458
250,10,matrix_conceptor,10,25,131.22,180.0,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002633141336032114
250,10,matrix_conceptor,10,25,131.22,198.0,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002616101130589885
250,10,matrix_conceptor,10,25,131.22,217.8,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021518626262396656
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0056,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002486361119544177
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.00616,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0023981295618882023
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.00504,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0025547310043901573
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.005544,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021316197696384896
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,1.1,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0029878749699053728
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,1.1500000000000001,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0026466680396592954
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,1.05,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021357501654801873
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,1.0,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0019908694106835715
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.00264910720474649
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1.1,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002427500517401316
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,0.9,7.29e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002445092908226255
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,8.018999999999999e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.0024905668061694346
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,6.561e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002084483320019687
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,5.9049e-08,0.0033,../res/2025-01-15 17:14:09__250.csv,10,5,0.002493736830796548
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,5.9049e-08,0.00363,../res/2025-01-15 17:14:09__250.csv,10,5,0.0023970870362198158
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,5.9049e-08,0.00297,../res/2025-01-15 17:14:09__250.csv,10,5,0.0024076952802028094
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.000642978,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.003533761245503195
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.0007072758,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.002165033727474535
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.0005786802,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0022154784840336082
250,10,matrix_conceptor,10,25,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.002574421683438613
250,10,matrix_conceptor,11.0,25,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0027519661416742242
250,10,matrix_conceptor,9.0,25,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021789835076467426
250,10,matrix_conceptor,8.1,25,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0023546423990981726
250,10,matrix_conceptor,8.1,27.5,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0024031630163188684
250,10,matrix_conceptor,8.1,22.5,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0026661227456871556
250,10,matrix_conceptor,8.1,24.75,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0026459734615425605
250,10,matrix_conceptor,8.1,27.225,131.22,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.002882869038473927
250,10,matrix_conceptor,8.1,27.225,144.34199999999998,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0026526281790597442
250,10,matrix_conceptor,8.1,27.225,118.098,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0031051424339888856
250,10,matrix_conceptor,8.1,27.225,129.9078,239.58,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.003359709468824757
250,10,matrix_conceptor,8.1,27.225,129.9078,263.538,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.002456665112721084
250,10,matrix_conceptor,8.1,27.225,129.9078,215.622,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0024162087490104895
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.003127319920710793
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.006708240000000001,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021184592861322473
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.00548856,0.95,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0035210815027654032
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,1.0,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.002956984813546063
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.8999999999999999,1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0026631526455623226
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,1.1,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0025496285619066835
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.9,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0023976507651782115
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0024907976162326043
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,6.49539e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.0025212958158455133
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.31441e-08,0.002673,../res/2025-01-15 17:14:09__250.csv,10,5,0.002510678816222475
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.0029403,../res/2025-01-15 17:14:09__250.csv,10,5,0.0020965854211449793
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.0024057,../res/2025-01-15 17:14:09__250.csv,10,5,0.002492992177937767
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.0026733235509813044
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.000572893398,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.0020539699562062636
250,10,matrix_conceptor,8.1,27.225,129.9078,194.0598,3000,500,0.000468730962,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.002153368084794343
250,10,matrix_conceptor,8.91,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.0021921793372527707
250,10,matrix_conceptor,7.289999999999999,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.0025646855647889263
250,10,matrix_conceptor,8.018999999999998,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.002336456611157926
250,10,matrix_conceptor,8.820899999999998,27.225,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.0025071037966605137
250,10,matrix_conceptor,8.820899999999998,29.9475,129.9078,194.0598,3000,500,0.00052081218,0.0060984,0.95,0.8,5.9049e-08,0.00264627,../res/2025-01-15 17:14:09__250.csv,10,5,0.002409824613175097
