N,M,rfc_type,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,bias,experiment_name,cycles,n_rep,nrmse
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,8.645364089999999e-05,0.000405,0.30000000000000004,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0028553875148675132
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,8.645364089999999e-05,0.000405,0.35000000000000003,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002774283516825337
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,8.645364089999999e-05,0.000405,0.25000000000000006,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002844586735289833
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,8.645364089999999e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002882429541036504
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,9.509900498999998e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0031723050046146674
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,7.780827681e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0027189753459968763
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,7.0027449129e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0026612884006430755
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0027879965546567837
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.0004455,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002804325010282308
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.00036449999999999997,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0029288645513072
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.00011,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002938292423006612
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,9e-05,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0032273857135953063
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,9.900000000000001e-05,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.003010181101315119
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.0001089,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002948328763757525
250,500,matrix_conceptor,150,25.6,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.003011587919748769
