n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,experiment_name,cycles,n_rep,nrmse
3000,500,0.028125000000000004,0.495,0.000125,59.4,21.87,150,16.2,1.1,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00081,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.001805103915921388
3000,500,0.028125000000000004,0.495,7.500000000000001e-05,59.4,21.87,150,16.2,1.1,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00081,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002023500678408729
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,1.1,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00081,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002096785644095844
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,1.2000000000000002,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00081,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0018313218488268928
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00081,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019337415422851045
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00081,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020537035378420795
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000891,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002025745779490211
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007289999999999999,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020872400826488086
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008018999999999999,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.00184855101700549
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.0131769,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.00244249369357101
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.01449459,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002070087344054333
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.01185921,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019456809717025385
3000,500,0.028125000000000004,0.495,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.00210095292235754
3000,500,0.028125000000000004,0.5445,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002001645929187358
3000,500,0.028125000000000004,0.4455,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017967288590272183
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,59.4,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019468118426405473
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,65.34,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002165849395477961
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,53.46,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0018134276700130124
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,21.87,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002005172772924923
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,24.057000000000002,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019624141698265287
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,19.683,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002146998739677946
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,21.6513,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002032615535234865
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,150,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020698488153855906
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,165.0,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020374654241125216
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,135.0,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.001931644760767881
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020577380957792586
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,17.82,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020769975275561296
3000,500,0.028125000000000004,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,14.579999999999998,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002150274501624323
3000,500,0.03515625000000001,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002222398321366747
3000,500,0.02109375,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019649801082183903
3000,500,0.015820312500000003,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0016712009792412298
3000,500,0.011865234375000002,0.40095000000000003,5.6250000000000005e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002094439615001514
3000,500,0.011865234375000002,0.40095000000000003,7.031250000000001e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017285411236876622
3000,500,0.011865234375000002,0.40095000000000003,4.21875e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002135153780873582
3000,500,0.011865234375000002,0.40095000000000003,5.2734375000000006e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019325289168107703
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0021551169606639476
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020084380306617513
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,0.8,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0022076227261688198
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019711051356234074
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0008820899999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0021500995070342166
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0009702989999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0022777667514465453
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007938809999999999,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.001804079403362152
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.010673289,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020091611212334996
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0117406179,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002171011091268372
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.009605960100000002,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020392341994100267
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.008645364090000001,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017596029906177492
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.007780827681000001,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017011774798825741
3000,500,0.011865234375000002,0.40095000000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017410730708483494
3000,500,0.011865234375000002,0.441045,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0015687648838632578
3000,500,0.011865234375000002,0.36085500000000004,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002151480818746373
3000,500,0.011865234375000002,0.39694050000000003,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020107569343825954
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0020793122171748465
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,52.9254,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0018708556946562182
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,43.302600000000005,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0021460840018587388
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,26.198073,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0018776398951846135
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,21.434787,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019273832668255568
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,133.65,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017274009228835996
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,109.35,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002121789838302443
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,121.5,17.82,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002168823702615935
3000,500,0.011865234375000002,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,121.5,14.579999999999998,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0022008454097263877
3000,500,0.014831542968750003,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0021622668061873243
3000,500,0.00889892578125,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.001798518528372533
3000,500,0.0066741943359375005,0.43663455000000007,6.591796875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019657401724714305
3000,500,0.0066741943359375005,0.43663455000000007,8.23974609375e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0019831759203212057
3000,500,0.0066741943359375005,0.43663455000000007,4.94384765625e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0017203473526496307
3000,500,0.0066741943359375005,0.43663455000000007,3.7078857421875e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.001451598967593273
3000,500,0.0066741943359375005,0.43663455000000007,2.7809143066406254e-05,48.114000000000004,23.81643,121.5,16.2,1.0,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0016598868234314267
3000,500,0.0066741943359375005,0.43663455000000007,2.7809143066406254e-05,48.114000000000004,23.81643,121.5,16.2,1.1,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.0018396354472474652
3000,500,0.0066741943359375005,0.43663455000000007,2.7809143066406254e-05,48.114000000000004,23.81643,121.5,16.2,0.9,200,1000,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0007144928999999998,0.0070027449129,PCARFC,750,False,1.5,../res/2024-12-17 15:42:25.csv,2,1,0.002138152186364749
