N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.9229255000000002e-05,0.0033,../res/2025-01-15 13:06:09__250.csv,4,5,0.0031850934677728994
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.3914845000000003e-05,0.0033,../res/2025-01-15 13:06:09__250.csv,4,5,0.0036658675982284747
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0033,../res/2025-01-15 13:06:09__250.csv,4,5,0.003726566146106025
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.00363,../res/2025-01-15 13:06:09__250.csv,4,5,0.0027109819074667392
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.00297,../res/2025-01-15 13:06:09__250.csv,4,5,0.0035610267901770598
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.002673,../res/2025-01-15 13:06:09__250.csv,4,5,0.0032566576498891816
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.00381411354509095
250,10,matrix_conceptor,126,308,189,337,3000,500,0.0009702,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003650500643493329
250,10,matrix_conceptor,126,308,189,337,3000,500,0.0007938,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003872887449497943
250,10,matrix_conceptor,138.6,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.0034514078866230632
250,10,matrix_conceptor,113.4,308,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004178288047028412
250,10,matrix_conceptor,126,338.8,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003989693017150119
250,10,matrix_conceptor,126,277.2,189,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003673241249488729
250,10,matrix_conceptor,126,308,207.9,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004822932060284608
250,10,matrix_conceptor,126,308,170.1,337,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004383491447869929
250,10,matrix_conceptor,126,308,189,370.7,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004486194872039032
250,10,matrix_conceptor,126,308,189,303.3,3000,500,0.000882,0.0056,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.0037166135362850586
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.00616,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.0037244765775329884
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.00504,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.00392506016502858
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004206077812203209
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1500000000000001,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003972796903026335
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.05,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004228709940899682
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.44989999999999997,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.0037098999851459423
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.3499,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.004215935774667559
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.3999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003540071555776158
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.44989999999999997,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003440659094389121
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.49989999999999996,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003306740508018661
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5498999999999999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003102046196080896
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.6306329500000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.0037590156859886536
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.8936962450000003e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.0033624745544240846
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.3675696550000004e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.002807788355276542
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0024057,../res/2025-01-15 13:06:09__250.csv,4,5,0.003879910865070628
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.1308126895000004e-05,0.00264627,../res/2025-01-15 13:06:09__250.csv,4,5,0.0032261439398780165
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0021651300000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0035433854515237546
250,10,matrix_conceptor,126,308,189,337,3000,500,0.000882,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.003887308310263624
250,10,matrix_conceptor,126,308,189,337,3000,500,0.0009702,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0042074723459821235
250,10,matrix_conceptor,126,308,189,337,3000,500,0.0007938,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.003058268930407215
250,10,matrix_conceptor,126,308,189,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004068409634399607
250,10,matrix_conceptor,138.6,308,189,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004076540533625135
250,10,matrix_conceptor,113.4,308,189,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0032718356180907295
250,10,matrix_conceptor,126,338.8,189,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0045362670530096055
250,10,matrix_conceptor,126,277.2,189,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.003426872559867489
250,10,matrix_conceptor,126,308,207.9,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0034963485529821885
250,10,matrix_conceptor,126,308,170.1,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004436667799193721
250,10,matrix_conceptor,126,308,187.10999999999999,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0036850486812143577
250,10,matrix_conceptor,126,308,205.82099999999997,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.003618345630714677
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004527438462025761
250,10,matrix_conceptor,126,308,226.40309999999997,370.7,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004110576304607106
250,10,matrix_conceptor,126,308,226.40309999999997,303.3,3000,500,0.00071442,0.004536,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004620387227568597
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.0049896,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0032167204409467368
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.0040824,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0035887065378830798
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.003832190737324835
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0038455880326035835
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.05,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004235348889043982
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004107749707618135
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.5999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004229570965551725
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.6499,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.004154603940084446
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.5498999999999999,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.00281796770657499
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.49989999999999996,2.1308126895000004e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0037435766224110907
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.49989999999999996,2.3438939584500005e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.0038852754204741847
250,10,matrix_conceptor,126,308,226.40309999999997,337,3000,500,0.00071442,0.00449064,1.1500000000000001,0.49989999999999996,1.9177314205500003e-05,0.0019486170000000004,../res/2025-01-15 13:06:09__250.csv,4,5,0.003989543639807772
