N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,bias,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,630.957344480193,398.1071705534973,1258.9254117941675,1000,1900,500,0.0001,0.01,1.2,0.6,0.4,0.00011,0.0005,../res/2025-01-24 11:16:36__500.csv,3,5,0.002418432343503953
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,630.957344480193,398.1071705534973,1258.9254117941675,1000,1900,500,0.0001,0.01,1.2,0.6,0.4,9e-05,0.0005,../res/2025-01-24 11:16:36__500.csv,3,5,0.0032384156582018703
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,630.957344480193,398.1071705534973,1258.9254117941675,1000,1900,500,0.0001,0.01,1.2,0.6,0.4,9.900000000000001e-05,0.0005,../res/2025-01-24 11:16:36__500.csv,3,5,0.0020705800685305613
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,630.957344480193,398.1071705534973,1258.9254117941675,1000,1900,500,0.0001,0.01,1.2,0.6,0.4,0.0001089,0.0005,../res/2025-01-24 11:16:36__500.csv,3,5,0.0026245794845258024
