N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,400,500,600,600,3000,500,0.001,0.01,1.2,0.6,5.5e-05,0.007,../res/2025-01-15 12:46:55__250.csv,4,5,0.0032768711748281548
250,10,matrix_conceptor,400,500,600,600,3000,500,0.001,0.01,1.2,0.6,4.5e-05,0.007,../res/2025-01-15 12:46:55__250.csv,4,5,0.0035529561788768434
250,10,matrix_conceptor,400,500,600,600,3000,500,0.001,0.01,1.2,0.6,4.05e-05,0.007,../res/2025-01-15 12:46:55__250.csv,4,5,0.0036133470276117656
250,10,matrix_conceptor,400,500,600,600,3000,500,0.001,0.01,1.2,0.6,4.05e-05,0.0077,../res/2025-01-15 12:46:55__250.csv,4,5,0.0035451054694030913
250,10,matrix_conceptor,400,500,600,600,3000,500,0.001,0.01,1.2,0.6,4.05e-05,0.0063,../res/2025-01-15 12:46:55__250.csv,4,5,0.0035410564115373544
250,10,matrix_conceptor,400,500,600,600,3000,500,0.001,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.0036063960838757236
250,10,matrix_conceptor,400,500,600,600,3000,500,0.0011,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.003886686919225539
250,10,matrix_conceptor,400,500,600,600,3000,500,0.0009,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.0029201201264525004
250,10,matrix_conceptor,400,500,600,600,3000,500,0.00081,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.004618770526801574
250,10,matrix_conceptor,500.0,500,600,600,3000,500,0.00081,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.0037101494453503415
250,10,matrix_conceptor,300.0,500,600,600,3000,500,0.00081,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.0030765504787764624
250,10,matrix_conceptor,225.0,500,600,600,3000,500,0.00081,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.004125887961157523
250,10,matrix_conceptor,225.0,625.0,600,600,3000,500,0.00081,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.0033073294609276527
250,10,matrix_conceptor,225.0,375.0,600,600,3000,500,0.00081,0.01,1.2,0.6,4.05e-05,0.00567,../res/2025-01-15 12:46:55__250.csv,4,5,0.0038251061202337353
