N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00055,0.007,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021114548050827995
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00045,0.007,../res/2025-01-14 18:53:24__250.csv,2,5,0.002600654462059596
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.000495,0.007,../res/2025-01-14 18:53:24__250.csv,2,5,0.0022251723567394102
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.0005445,0.007,../res/2025-01-14 18:53:24__250.csv,2,5,0.002122756791988584
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.007,../res/2025-01-14 18:53:24__250.csv,2,5,0.002175014314026806
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.0077,../res/2025-01-14 18:53:24__250.csv,2,5,0.00222438727436408
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.0063,../res/2025-01-14 18:53:24__250.csv,2,5,0.002129983618292653
250,10,matrix_conceptor,48,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002237236561818451
250,10,matrix_conceptor,48,28,30,18,3000,500,0.00011,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0023709876975732186
250,10,matrix_conceptor,48,28,30,18,3000,500,9e-05,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002320786043662368
250,10,matrix_conceptor,52.8,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0025625238307270233
250,10,matrix_conceptor,43.2,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021951183284558634
250,10,matrix_conceptor,38.88,28,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.00331237076338728
250,10,matrix_conceptor,38.88,30.8,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002631075691396478
250,10,matrix_conceptor,38.88,25.2,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002222504625394463
250,10,matrix_conceptor,38.88,22.68,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.00219495297638915
250,10,matrix_conceptor,38.88,20.412,30,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002612763240890979
250,10,matrix_conceptor,38.88,20.412,33.0,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002025934025773793
250,10,matrix_conceptor,38.88,20.412,27.0,18,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0023273661225000344
250,10,matrix_conceptor,38.88,20.412,30,19.8,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021478091817408013
250,10,matrix_conceptor,38.88,20.412,30,16.2,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020004116466143087
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.01,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002004516865927545
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.0125,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002088971881085085
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.0075,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002053403320034254
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002135225718002731
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.25,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002139693277406763
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.15,0.6,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021325503950068575
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.65,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020380323409208323
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.5499999999999999,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020190810679954372
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0022451193037215725
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.000658845,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020795775570566855
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.000539055,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020356203790115337
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.0062369999999999995,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021445631227356727
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.005103,../res/2025-01-14 18:53:24__250.csv,2,5,0.002095588614872415
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,0.00011,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021185019402577623
250,10,matrix_conceptor,38.88,20.412,30,14.579999999999998,3000,500,9e-05,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0022059114296997745
250,10,matrix_conceptor,42.768,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020716501310747574
250,10,matrix_conceptor,34.992000000000004,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020580548845467632
250,10,matrix_conceptor,31.492800000000003,20.412,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002093941985053955
250,10,matrix_conceptor,31.492800000000003,22.4532,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021733386688511207
250,10,matrix_conceptor,31.492800000000003,18.3708,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002054290825023181
250,10,matrix_conceptor,31.492800000000003,16.53372,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002036120625928605
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,30,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002085857671871793
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,33.0,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002075579281624933
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,27.0,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002025102279616551
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,14.579999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002208357239171967
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,16.037999999999997,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020387732725752248
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,13.121999999999998,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021295478841872406
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,11.8098,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002009318426801174
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.005625,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0021881737690443983
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.007031249999999999,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002041725068782893
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00421875,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002143765388671225
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.0052734375,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.00212290320122158
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.006591796875,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0020524474589495773
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002098040020210268
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.25,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002023722961115761
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.15,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.0022648275888178552
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.2,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002186078444936184
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.25,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002162774470044876
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.3,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002102348030520074
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.35,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002003673701003792
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.4000000000000001,0.49999999999999994,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002043986563373069
250,10,matrix_conceptor,31.492800000000003,14.880347999999998,24.3,10.62882,3000,500,0.0001,0.00823974609375,1.4000000000000001,0.5499999999999999,0.00059895,0.00567,../res/2025-01-14 18:53:24__250.csv,2,5,0.002055496201821287
