N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00032476949999989,0.00617463,../res/2025-01-16 12:34:09__250.csv,2,20,0.0025235775927619185
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00026572049999991,0.00617463,../res/2025-01-16 12:34:09__250.csv,2,20,0.0027771289481111315
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.000239148449999919,0.00617463,../res/2025-01-16 12:34:09__250.csv,2,20,0.0026162348622855085
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00021523360499992711,0.00617463,../res/2025-01-16 12:34:09__250.csv,2,20,0.002862584397786705
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00021523360499992711,0.006792093000000001,../res/2025-01-16 12:34:09__250.csv,2,20,0.00238988244981924
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00021523360499992711,0.005557167,../res/2025-01-16 12:34:09__250.csv,2,20,0.002630054074119239
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0026627147656382885
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.00891,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002809251284405314
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.00729,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0027447507960764723
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002775463226079724
250,10,matrix_conceptor,89.1,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0025886430185177263
250,10,matrix_conceptor,72.9,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0030320386668387417
250,10,matrix_conceptor,80.19000000000001,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002766516129839448
250,10,matrix_conceptor,88.20900000000002,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002745030680306115
250,10,matrix_conceptor,97.02990000000003,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.00271112059501243
250,10,matrix_conceptor,106.73289000000003,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002655302522897139
250,10,matrix_conceptor,117.40617900000004,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0027479109669410065
250,10,matrix_conceptor,117.40617900000004,72.17099999999999,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0028786106837959966
250,10,matrix_conceptor,117.40617900000004,59.049,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002592816607457912
250,10,matrix_conceptor,117.40617900000004,53.1441,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0026334092273754125
250,10,matrix_conceptor,117.40617900000004,53.1441,108.9,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002495201989600384
250,10,matrix_conceptor,117.40617900000004,53.1441,89.1,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0023832412584122832
250,10,matrix_conceptor,117.40617900000004,53.1441,80.19,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0027223779277250476
250,10,matrix_conceptor,117.40617900000004,53.1441,80.19,89.1,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0027522123912376364
250,10,matrix_conceptor,117.40617900000004,53.1441,80.19,72.9,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002515236373725582
250,10,matrix_conceptor,117.40617900000004,53.1441,80.19,65.61,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.002903029800863024
250,10,matrix_conceptor,117.40617900000004,53.1441,80.19,65.61,3000,500,0.006560999999999999,0.08019000000000001,1.1,1.0,0.00021523360499992711,0.0061128837,../res/2025-01-16 12:34:09__250.csv,2,20,0.0028062232273443452
