N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00032476949999989,0.00617463,../res/2025-01-16 12:31:38__250.csv,5,5,0.0031905977614585224
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.00026572049999991,0.00617463,../res/2025-01-16 12:31:38__250.csv,5,5,0.0026655007268844766
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.000239148449999919,0.00617463,../res/2025-01-16 12:31:38__250.csv,5,5,0.002686667438794833
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.000239148449999919,0.006792093000000001,../res/2025-01-16 12:31:38__250.csv,5,5,0.0026556962335400613
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.000239148449999919,0.005557167,../res/2025-01-16 12:31:38__250.csv,5,5,0.0029184824319582747
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.000239148449999919,0.0050014503,../res/2025-01-16 12:31:38__250.csv,5,5,0.002546607307877703
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.0081,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0029066626095467078
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.00891,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.002524427046812644
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.00729,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0025734769231489044
250,10,matrix_conceptor,81.0,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.003953105794887057
250,10,matrix_conceptor,89.1,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0026472958369693662
250,10,matrix_conceptor,72.9,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0031159782811482463
250,10,matrix_conceptor,65.61,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.002523748655401377
250,10,matrix_conceptor,59.049,65.61,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0028147864168372922
250,10,matrix_conceptor,59.049,72.17099999999999,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0034214944825216144
250,10,matrix_conceptor,59.049,59.049,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0026370845669177073
250,10,matrix_conceptor,59.049,53.1441,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0025432980512696377
250,10,matrix_conceptor,59.049,47.82969,99.0,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0030891913809955943
250,10,matrix_conceptor,59.049,47.82969,108.9,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.0030311433017894494
250,10,matrix_conceptor,59.049,47.82969,89.1,81.0,3000,500,0.006560999999999999,0.0729,1.1,1.0,0.000239148449999919,0.0045013052699999995,../res/2025-01-16 12:31:38__250.csv,5,5,0.002839526566184655
