N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,1.0999999999999999e-07,0.0033,../res/2025-01-15 15:52:17__250.csv,10,5,0.00293415432674805
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,9e-08,0.0033,../res/2025-01-15 15:52:17__250.csv,10,5,0.002642034907891366
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.0033,../res/2025-01-15 15:52:17__250.csv,10,5,0.0034647786849377046
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.00363,../res/2025-01-15 15:52:17__250.csv,10,5,0.002913901780180232
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.00297,../res/2025-01-15 15:52:17__250.csv,10,5,0.003545910171300939
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000882,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.00471899660077831
250,10,matrix_conceptor,200,200,200,200,3000,500,0.0009702,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.0037810867359633245
250,10,matrix_conceptor,200,200,200,200,3000,500,0.0007938,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.00460666652297786
250,10,matrix_conceptor,200,200,200,200,3000,500,0.00087318,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.003025936975471293
250,10,matrix_conceptor,200,200,200,200,3000,500,0.000960498,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.003457236230276152
250,10,matrix_conceptor,250.0,200,200,200,3000,500,0.000960498,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.00473122516895628
250,10,matrix_conceptor,150.0,200,200,200,3000,500,0.000960498,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.0035628517821405165
250,10,matrix_conceptor,112.5,200,200,200,3000,500,0.000960498,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.0031444566078911345
250,10,matrix_conceptor,84.375,200,200,200,3000,500,0.000960498,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.0037921697418131185
250,10,matrix_conceptor,84.375,250.0,200,200,3000,500,0.000960498,0.0056,1.1,0.3999,8.1e-08,0.002673,../res/2025-01-15 15:52:17__250.csv,10,5,0.0038119011662553506
