N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
500,10,matrix_conceptor,500,300,200,200,3000,500,0.001,0.1,1.1,1,0.0011,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004244556769826371
500,10,matrix_conceptor,500,300,200,200,3000,500,0.001,0.1,1.1,1,0.0009,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005265705046902186
500,10,matrix_conceptor,500,300,200,200,3000,500,0.001,0.1,1.1,1,0.00099,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004889596085244372
500,10,matrix_conceptor,500,300,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0062531724232862615
500,10,matrix_conceptor,500,300,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.0011,../res/2025-01-16 11:15:11__500.csv,10,5,0.005266293697041132
500,10,matrix_conceptor,500,300,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.0009,../res/2025-01-16 11:15:11__500.csv,10,5,0.005783864933092911
500,10,matrix_conceptor,500,300,200,200,3000,500,0.0011,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004774481965124054
500,10,matrix_conceptor,500,300,200,200,3000,500,0.0009,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.00474661528252091
500,10,matrix_conceptor,550.0,300,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005463188615875881
500,10,matrix_conceptor,450.0,300,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004707517934496838
500,10,matrix_conceptor,500,330.0,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004286973227639744
500,10,matrix_conceptor,500,270.0,200,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005283530159238479
500,10,matrix_conceptor,500,300,220.0,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004566307960971622
500,10,matrix_conceptor,500,300,180.0,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0048218620843927295
500,10,matrix_conceptor,500,300,162.0,200,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0054867135965481675
500,10,matrix_conceptor,500,300,162.0,220.0,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005604147493860704
500,10,matrix_conceptor,500,300,162.0,180.0,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005276960067405214
500,10,matrix_conceptor,500,300,162.0,162.0,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0048203667003386035
500,10,matrix_conceptor,500,300,162.0,145.8,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0043628540412384755
500,10,matrix_conceptor,500,300,162.0,131.22,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0042609247982104675
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.1,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.006434291329252236
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.11000000000000001,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005098424461207623
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.09,1.1,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.006130384283674999
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.1,1.1500000000000001,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.005042985387010148
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.1,1.05,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.0049580109988725096
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.1,1.0,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.004525565387630786
500,10,matrix_conceptor,500,300,162.0,118.098,3000,500,0.001,0.1,0.95,1,0.001089,0.001,../res/2025-01-16 11:15:11__500.csv,10,5,0.00520406108716104
