n_harvest,washout,learning_rate_c,beta_W_out,beta_G,beta_D,aperture,spectral_radius,N,M,n_adapt,W_sr,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,nrmse
400,500,0.0333709716796875,0.01,1,0.01,8,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00317855]
400,500,0.05005645751953125,0.01,1,0.01,8,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00303798]
400,500,0.025028228759765625,0.01,1,0.01,8,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00305064]
400,500,0.03754234313964844,0.01,1,0.01,8,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00328362]
400,500,0.01877117156982422,0.01,1,0.01,8,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00297487]
400,500,0.028156757354736328,0.01,1,0.01,8,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00271787]
400,500,0.028156757354736328,0.01,1,0.01,4.0,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00311158]
400,500,0.028156757354736328,0.01,1,0.01,6.0,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00310232]
400,500,0.028156757354736328,0.01,1,0.01,3.0,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00256162]
400,500,0.028156757354736328,0.01,1,0.01,4.5,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00295141]
400,500,0.028156757354736328,0.01,1,0.01,2.25,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00256269]
400,500,0.028156757354736328,0.01,1,0.01,3.375,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00291821]
400,500,0.028156757354736328,0.01,1,0.01,1.6875,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00225321]
400,500,0.028156757354736328,0.01,1,0.01,2.53125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00261064]
400,500,0.028156757354736328,0.01,1,0.01,1.265625,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00265711]
400,500,0.028156757354736328,0.01,1,0.01,1.8984375,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00236911]
400,500,0.028156757354736328,0.01,1,0.01,0.94921875,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.0042825]
400,500,0.028156757354736328,0.01,1,0.01,1.423828125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00241316]
400,500,0.028156757354736328,0.01,1,0.01,0.7119140625,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00626533]
400,500,0.028156757354736328,0.01,1,0.01,1.06787109375,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00308847]
400,500,0.028156757354736328,0.01,1,0.01,0.533935546875,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00622223]
400,500,0.028156757354736328,0.01,1,0.01,0.8009033203125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00544683]
400,500,0.028156757354736328,0.01,1,0.01,0.40045166015625,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00620537]
400,500,0.028156757354736328,0.01,1,0.01,0.600677490234375,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00589404]
400,500,0.028156757354736328,0.01,1,0.01,0.3003387451171875,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00618031]
400,500,0.028156757354736328,0.01,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00626088]
400,500,0.028156757354736328,0.005,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00637764]
400,500,0.028156757354736328,0.0075,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00629798]
400,500,0.028156757354736328,0.00375,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00632961]
400,500,0.028156757354736328,0.005625,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.0063656]
400,500,0.028156757354736328,0.0028125,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00642792]
400,500,0.028156757354736328,0.00421875,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00637431]
400,500,0.028156757354736328,0.002109375,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00646655]
400,500,0.028156757354736328,0.0031640625,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00644993]
400,500,0.028156757354736328,0.00158203125,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00639487]
400,500,0.028156757354736328,0.002373046875,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.006392]
400,500,0.028156757354736328,0.0011865234375,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00647379]
400,500,0.028156757354736328,0.0017797851562500002,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00651022]
400,500,0.028156757354736328,0.0008898925781250001,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.0064317]
400,500,0.028156757354736328,0.0013348388671875003,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00643527]
400,500,0.028156757354736328,0.0006674194335937501,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00642947]
400,500,0.028156757354736328,0.0010011291503906252,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00646314]
400,500,0.028156757354736328,0.0005005645751953126,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640939]
400,500,0.028156757354736328,0.0007508468627929689,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00637157]
400,500,0.028156757354736328,0.00037542343139648445,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00634791]
400,500,0.028156757354736328,0.0005631351470947267,1,0.01,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.0063668]
400,500,0.028156757354736328,0.0005631351470947267,1,0.005,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638114]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0075,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.0064006]
400,500,0.028156757354736328,0.0005631351470947267,1,0.00375,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640673]
400,500,0.028156757354736328,0.0005631351470947267,1,0.005625,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640865]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0028125,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00639305]
400,500,0.028156757354736328,0.0005631351470947267,1,0.00421875,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00639806]
400,500,0.028156757354736328,0.0005631351470947267,1,0.002109375,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640091]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0031640625,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638101]
400,500,0.028156757354736328,0.0005631351470947267,1,0.00158203125,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640818]
400,500,0.028156757354736328,0.0005631351470947267,1,0.002373046875,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638107]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0011865234375,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00641192]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0017797851562500002,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00635501]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0008898925781250001,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00634636]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0013348388671875003,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00642054]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0006674194335937501,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00642552]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0010011291503906252,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638992]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005005645751953126,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00642181]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0007508468627929689,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00641719]
400,500,0.028156757354736328,0.0005631351470947267,1,0.00037542343139648445,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00643153]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638912]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.75,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00639131]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,1.125,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00641739]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.5625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638491]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.84375,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00644457]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.421875,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638629]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.6328125,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00638415]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.31640625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640714]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.474609375,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00640038]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.2373046875,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00603154]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.35595703125,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00641796]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.177978515625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00641441]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.2669677734375,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00639423]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.13348388671875,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00562997]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.200225830078125,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00641237]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.1001129150390625,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00477555]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.15016937255859375,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00623736]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.07508468627929688,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00439911]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.11262702941894531,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00664917]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.056313514709472656,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00319455]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.08447027206420898,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00480657]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.08447027206420898,0.01,reservoir_dim,white_noise,2,W_F,0,,[0.00598331]
400,500,0.028156757354736328,0.0005631351470947267,1,0.0005631351470947267,0.45050811767578125,1.0499999999999998,100,500,2000,0.08447027206420898,0.015,reservoir_dim,white_noise,2,W_F,0,,[0.00520122]
