N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
500,1,matrix_conceptor,838.8588131162908,10,852.9300000000001,334.80782999999997,3000,500,7.703019404189999e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0037067038539413096
500,1,matrix_conceptor,838.8588131162908,10,852.9300000000001,334.80782999999997,3000,500,6.30247042161e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.004034801022430654
500,1,matrix_conceptor,838.8588131162908,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.004097657779313651
500,1,matrix_conceptor,922.7446944279199,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.00347750055238773
500,1,matrix_conceptor,754.9729318046617,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0041335904978022815
500,1,matrix_conceptor,679.4756386241955,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0037512906288860266
500,1,matrix_conceptor,611.528074761776,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0029220883870044677
500,1,matrix_conceptor,550.3752672855984,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0020959303715563796
500,1,matrix_conceptor,495.33774055703856,10,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0033323888107206754
500,1,matrix_conceptor,495.33774055703856,11.0,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.003683551281813628
500,1,matrix_conceptor,495.33774055703856,9.0,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0025894532131678707
500,1,matrix_conceptor,495.33774055703856,8.1,852.9300000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.0025990338686382626
500,1,matrix_conceptor,495.33774055703856,8.1,938.2230000000001,334.80782999999997,3000,500,5.672223379449e-05,0.0059049,1.2,0.8,0,0,../res/2025-01-22 13:34:22__500.csv,3j,5,0.002685286198890359
