n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
1900,500,0.02,0.2916,6.000000000000001e-05,48,15.75,28.125,14.579999999999998,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005846540264798585
1900,500,0.02,0.2916,6.000000000000001e-05,48,15.75,28.125,13.121999999999998,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0044790270874912825
1900,500,0.02,0.2916,6.000000000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007484347459718911
1900,500,0.025,0.2916,6.000000000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006614618016701256
1900,500,0.015,0.2916,6.000000000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006313669401737424
1900,500,0.02,0.2916,6.6e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005988595003504177
1900,500,0.02,0.2916,5.4000000000000005e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.008613801781363641
1900,500,0.02,0.2916,5.940000000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007101279060291263
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005681371240324662
1900,500,0.02,0.2916,6.534000000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007073010181498934
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006009159458408167
1900,500,0.02,0.2916,7.187400000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006770687218498253
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005238106603256279
